DateTime;0.1-1.0;1.0-20.0;4.0-14.0;4.0-20.0
2016-01-02 04:30:00;1.03132183844e-07;1.23022672515e-09;5.54070497056e-11;5.5968411315e-11
2016-01-02 04:45:00;9.93912048442e-08;4.55928571817e-10;4.69973668138e-11;4.76890855838e-11
2016-01-02 05:00:00;9.7968869557e-08;3.73797683299e-10;4.73323547828e-11;4.81351751941e-11
2016-01-02 05:15:00;9.92197078016e-08;3.62300811555e-10;4.66725449572e-11;4.75187192644e-11
2016-01-02 05:30:00;9.72814482248e-08;3.74727648557e-10;4.66073735073e-11;4.73346080035e-11
2016-01-02 05:45:00;9.51590713885e-08;3.69516658841e-10;4.56865587903e-11;4.63999689887e-11
2016-01-02 06:00:00;9.92830180239e-08;3.62494715746e-10;4.41871530735e-11;4.46734219061e-11
2016-01-02 06:15:00;1.02393226537e-07;3.57070166765e-10;4.55829437808e-11;4.60152813977e-11
2016-01-02 06:30:00;9.93638433133e-08;3.4458588721e-10;4.72470176719e-11;4.76940445974e-11
2016-01-02 06:45:00;1.00354890711e-07;3.48779671421e-10;4.89767780286e-11;4.93747260845e-11
2016-01-02 07:00:00;9.99068565396e-08;3.54732866556e-10;4.94854185375e-11;4.99173805211e-11
2016-01-02 07:15:00;1.04584369722e-07;3.63300221664e-10;5.14240692228e-11;5.18603238222e-11
2016-01-02 07:30:00;1.10562367914e-07;3.69994011906e-10;5.29094600206e-11;5.34021641083e-11
2016-01-02 07:45:00;1.11488476304e-07;3.71793470534e-10;5.38242204598e-11;5.44349051965e-11
2016-01-02 08:00:00;1.04948798613e-07;3.7858234539e-10;5.71353289191e-11;5.78186200927e-11
2016-01-02 08:15:00;1.05811474769e-07;3.82373547811e-10;6.10722459064e-11;6.18171234366e-11
2016-01-02 08:30:00;1.11466457779e-07;3.90329117104e-10;6.17458911569e-11;6.25726175274e-11
2016-01-02 08:45:00;1.10220408607e-07;4.17382368837e-10;6.24685114795e-11;6.33873872886e-11
2016-01-02 09:00:00;1.10532512397e-07;4.16515461974e-10;6.79292991653e-11;6.8907330226e-11
2016-01-02 09:15:00;1.0991098319e-07;4.18866803711e-10;7.18781552652e-11;7.28663395682e-11
2016-01-02 09:30:00;1.08647163886e-07;4.17960437755e-10;7.35028330375e-11;7.43977528722e-11
2016-01-02 09:45:00;1.08297377526e-07;4.15839408591e-10;7.72359989801e-11;7.81425985632e-11
2016-01-02 10:00:00;1.0464607486e-07;4.09424150801e-10;7.46928520431e-11;7.56000533114e-11
2016-01-02 10:15:00;1.10141175464e-07;4.21650444551e-10;7.29762156172e-11;7.3923182856e-11
2016-01-02 10:30:00;1.1146989598e-07;4.33932604093e-10;7.73456045869e-11;7.8246017246e-11
2016-01-02 10:45:00;1.08767843263e-07;4.47927322103e-10;8.09251905149e-11;8.19211543871e-11
2016-01-02 11:00:00;1.08396327701e-07;4.42290669722e-10;8.51368783834e-11;8.61725311554e-11
2016-01-02 11:15:00;1.10815605382e-07;4.50360930607e-10;8.75802310641e-11;8.85348504505e-11
2016-01-02 11:30:00;1.13841839317e-07;4.74995889185e-10;8.91744081984e-11;9.00988285783e-11
2016-01-02 11:45:00;1.13261353337e-07;4.72562722432e-10;8.77345525056e-11;8.87516477773e-11
2016-01-02 12:00:00;1.04539369447e-07;4.60071969383e-10;8.81277548523e-11;8.93225159795e-11
2016-01-02 12:15:00;1.0744488258e-07;4.48930486669e-10;8.9039247211e-11;9.02420543631e-11
2016-01-02 12:30:00;1.08098606341e-07;4.44709847858e-10;8.50459658274e-11;8.62935811186e-11
2016-01-02 12:45:00;1.12104612477e-07;4.73862090877e-10;8.18130746007e-11;8.32520244935e-11
2016-01-02 13:00:00;1.10817385749e-07;5.02089251277e-10;8.22701951281e-11;8.35347467102e-11
2016-01-02 13:15:00;1.02259480418e-07;4.62272831986e-10;8.27473784378e-11;8.39106495412e-11
2016-01-02 13:30:00;1.07888860177e-07;4.37624449249e-10;8.23949658305e-11;8.35765513491e-11
2016-01-02 13:45:00;1.1844620858e-07;4.66596965741e-10;1.10742833513e-10;1.11619412584e-10
2016-01-02 14:00:00;1.13615496817e-07;4.87429737679e-10;8.41821510292e-11;8.53288037075e-11
2016-01-02 14:15:00;1.18253856645e-07;4.89730989029e-10;8.22976798492e-11;8.35228785184e-11
2016-01-02 14:30:00;1.23032197949e-07;4.2650576345e-10;8.25007054163e-11;8.36722835145e-11
2016-01-02 14:45:00;1.1289367081e-07;4.35826750741e-10;8.35871858331e-11;8.46966737062e-11
2016-01-02 15:00:00;1.17202550326e-07;4.28086923036e-10;8.18831614083e-11;8.31232382852e-11
2016-01-02 15:15:00;1.21842014886e-07;4.56893896644e-10;8.80689976433e-11;8.99263383497e-11
2016-01-02 15:30:00;1.18615650701e-07;5.00901189624e-10;9.71017682935e-11;9.96701059692e-11
2016-01-02 15:45:00;1.19053550611e-07;4.69643710608e-10;8.83557625755e-11;8.99761026333e-11
2016-01-02 16:00:00;1.17489725676e-07;4.4523117247e-10;8.33275691798e-11;8.4525487486e-11
2016-01-02 16:15:00;1.14368986884e-07;4.38936171294e-10;7.9636274821e-11;8.08693227717e-11
2016-01-02 16:30:00;1.13165672197e-07;4.46490388003e-10;7.62695292022e-11;7.74952313351e-11
2016-01-02 16:45:00;1.25766493709e-07;4.3233999849e-10;7.64019348073e-11;7.8154503394e-11
2016-01-02 17:00:00;1.26287718916e-07;4.4585504635e-10;8.49970982355e-11;8.74252270053e-11
2016-01-02 17:15:00;1.27910666473e-07;4.5183087132e-10;8.4225933378e-11;8.63464501401e-11
2016-01-02 17:30:00;1.23757972347e-07;4.25709258723e-10;7.63983232904e-11;7.77820838269e-11
2016-01-02 17:45:00;1.17043497026e-07;4.38064239429e-10;7.96071127947e-11;8.07186742942e-11
2016-01-02 18:00:00;1.15861877353e-07;4.33102269811e-10;8.37971097111e-11;8.48747872161e-11
2016-01-02 18:15:00;1.25254674206e-07;4.27168509908e-10;8.29293489077e-11;8.42784192767e-11
2016-01-02 18:30:00;1.26843349472e-07;4.53915677385e-10;8.79742216042e-11;9.00649303769e-11
2016-01-02 18:45:00;1.27103410524e-07;4.64289483182e-10;9.58766340623e-11;9.82626199462e-11
2016-01-02 19:00:00;1.20361299547e-07;4.43028643167e-10;8.56170341832e-11;8.71830226036e-11
2016-01-02 19:15:00;1.21908911085e-07;4.19923031329e-10;7.84131405387e-11;7.98743535793e-11
2016-01-02 19:30:00;1.27500863765e-07;4.29359682004e-10;7.67586495467e-11;7.82419491452e-11
